date,sku,sales,is_promo,discount,price,day_of_week,month,year,day_of_month,is_weekend,is_holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_std_7,days_since_promo,promo_freq_28
2024-05-09,SKU003,103,0,0,100.0,3,5,2024,9,0,0,78.0,98.0,51.0,88.0,83.14285714285714,78.28571428571429,34.695958320956144,12,0.21428571428571427
2024-05-10,SKU003,80,0,0,100.0,4,5,2024,10,0,0,103.0,62.0,47.0,66.0,83.85714285714286,82.0,35.10189250087323,13,0.21428571428571427
2024-05-11,SKU003,74,0,0,100.0,5,5,2024,11,1,0,80.0,150.0,76.0,104.0,86.42857142857143,84.35714285714286,33.871606313927856,0,0.21428571428571427
2024-05-12,SKU003,86,0,0,100.0,6,5,2024,12,1,0,74.0,90.0,93.0,95.0,75.57142857142857,84.21428571428571,19.025046148495445,1,0.21428571428571427
2024-05-13,SKU003,88,0,0,100.0,0,5,2024,13,0,0,86.0,46.0,106.0,103.0,75.0,83.71428571428571,18.574175621006717,2,0.21428571428571427
2024-05-14,SKU003,65,0,0,100.0,1,5,2024,14,0,0,88.0,58.0,77.0,57.0,81.0,82.42857142857143,13.820274961085323,3,0.21428571428571427
2024-05-15,SKU003,82,0,0,100.0,2,5,2024,15,0,0,65.0,78.0,64.0,90.0,82.0,81.57142857142857,12.013880860626823,4,0.21428571428571427
2024-05-16,SKU003,119,1,25,75.0,3,5,2024,16,0,0,82.0,103.0,98.0,111.0,82.57142857142857,82.85714285714286,11.886366740333926,4,0.21428571428571427
2024-05-17,SKU003,117,1,20,80.0,4,5,2024,17,0,0,119.0,80.0,62.0,113.0,84.85714285714286,84.35714285714286,16.93545168602027,4,0.21428571428571427
2024-05-18,SKU003,130,1,15,85.0,5,5,2024,18,1,0,117.0,74.0,150.0,83.0,90.14285714285714,88.28571428571429,20.55422561120207,4,0.21428571428571427
2024-05-19,SKU003,57,0,0,100.0,6,5,2024,19,1,0,130.0,86.0,90.0,106.0,98.14285714285714,86.85714285714286,23.856715137312268,5,0.21428571428571427
2024-05-20,SKU003,48,0,0,100.0,0,5,2024,20,0,0,57.0,88.0,46.0,62.0,94.0,84.5,28.401877872187825,6,0.21428571428571427
2024-05-21,SKU003,74,0,0,100.0,1,5,2024,21,0,0,48.0,65.0,58.0,63.0,88.28571428571429,84.64285714285714,33.39518071875191,7,0.21428571428571427
2024-05-22,SKU003,57,0,0,100.0,2,5,2024,22,0,0,74.0,82.0,78.0,85.0,89.57142857142857,85.78571428571429,32.51080406499331,8,0.21428571428571427
2024-05-23,SKU003,61,0,0,100.0,3,5,2024,23,0,0,57.0,119.0,103.0,51.0,86.0,84.28571428571429,34.77547028198666,9,0.21428571428571427
2024-05-24,SKU003,90,0,0,100.0,4,5,2024,24,0,0,61.0,117.0,80.0,47.0,77.71428571428571,81.28571428571429,32.43308128909067,10,0.21428571428571427
2024-05-25,SKU003,118,0,0,100.0,5,5,2024,25,1,0,90.0,130.0,74.0,76.0,73.85714285714286,82.0,28.328010704533966,11,0.21428571428571427
2024-05-26,SKU003,85,0,0,100.0,6,5,2024,26,1,0,118.0,57.0,86.0,93.0,72.14285714285714,85.14285714285714,24.463773022086976,12,0.21428571428571427
2024-05-27,SKU003,84,0,0,100.0,0,5,2024,27,0,0,85.0,48.0,88.0,106.0,76.14285714285714,85.07142857142857,23.85671513731214,13,0.21428571428571427
2024-05-28,SKU003,86,0,0,100.0,1,5,2024,28,0,0,84.0,74.0,65.0,77.0,81.28571428571429,84.78571428571429,20.410081542498325,0,0.21428571428571427
2024-05-29,SKU003,63,0,0,100.0,2,5,2024,29,0,0,86.0,57.0,82.0,64.0,83.0,86.28571428571429,20.199009876724222,1,0.21428571428571427
2024-05-30,SKU003,83,1,10,90.0,3,5,2024,30,0,0,63.0,61.0,119.0,98.0,83.85714285714286,84.92857142857143,19.003759026646808,1,0.21428571428571427
2024-05-31,SKU003,134,1,25,75.0,4,5,2024,31,0,0,83.0,90.0,117.0,62.0,87.0,82.35714285714286,16.20699437485774,1,0.21428571428571427
2024-06-01,SKU003,73,1,20,80.0,5,6,2024,1,1,0,134.0,118.0,130.0,150.0,93.28571428571429,83.57142857142857,24.150322880617978,1,0.21428571428571427
2024-06-02,SKU003,76,0,0,100.0,6,6,2024,2,1,0,73.0,85.0,57.0,90.0,86.85714285714286,79.5,22.40110541490146,2,0.21428571428571427
2024-06-03,SKU003,63,0,0,100.0,0,6,2024,3,0,0,76.0,84.0,48.0,46.0,85.57142857142857,80.85714285714286,22.780526353716773,3,0.21428571428571427
2024-06-04,SKU003,46,0,0,100.0,1,6,2024,4,0,0,63.0,86.0,74.0,58.0,82.57142857142857,81.92857142857143,24.350613564187327,4,0.21428571428571427
2024-06-05,SKU003,36,0,0,100.0,2,6,2024,5,0,0,46.0,63.0,57.0,78.0,76.85714285714286,79.92857142857143,27.853357496171366,5,0.21428571428571427
2024-06-06,SKU003,42,0,0,100.0,3,6,2024,6,0,0,36.0,83.0,61.0,103.0,73.0,78.42857142857143,31.69647719647513,6,0.21428571428571427
2024-06-07,SKU003,70,0,0,100.0,4,6,2024,7,0,0,42.0,134.0,90.0,80.0,67.14285714285714,77.07142857142857,33.28877974848068,7,0.21428571428571427
2024-06-08,SKU003,41,0,0,100.0,5,6,2024,8,1,0,70.0,73.0,118.0,74.0,58.0,75.64285714285714,16.340134638368127,8,0.21428571428571427
2024-06-09,SKU003,84,0,0,100.0,6,6,2024,9,1,0,41.0,76.0,85.0,86.0,53.42857142857143,70.14285714285714,15.914952537966023,9,0.21428571428571427
2024-06-10,SKU003,45,0,0,100.0,0,6,2024,10,0,0,84.0,63.0,84.0,88.0,54.57142857142857,70.07142857142857,17.9615992500402,10,0.21428571428571427
2024-06-11,SKU003,54,0,0,100.0,1,6,2024,11,0,0,45.0,46.0,86.0,65.0,52.0,67.28571428571429,17.841898254763418,11,0.21428571428571427
2024-06-12,SKU003,83,0,0,100.0,2,6,2024,12,0,0,54.0,36.0,63.0,82.0,53.142857142857146,65.0,17.648688066714403,12,0.21428571428571427
2024-06-13,SKU003,61,1,15,85.0,3,6,2024,13,0,0,83.0,42.0,83.0,119.0,59.857142857142854,66.42857142857143,18.93346747102043,12,0.21428571428571427
2024-06-14,SKU003,64,1,25,75.0,4,6,2024,14,0,0,61.0,70.0,134.0,117.0,62.57142857142857,64.85714285714286,17.232306315533616,12,0.21428571428571427
2024-06-15,SKU003,82,1,20,80.0,5,6,2024,15,1,0,64.0,41.0,73.0,130.0,61.714285714285715,59.857142857142854,16.94810004803175,12,0.21428571428571427
2024-06-16,SKU003,43,0,0,100.0,6,6,2024,16,1,0,82.0,84.0,76.0,57.0,67.57142857142857,60.5,15.629642167551825,13,0.21428571428571427
2024-06-17,SKU003,69,0,0,100.0,0,6,2024,17,0,0,43.0,45.0,63.0,48.0,61.714285714285715,58.142857142857146,16.121562018140814,0,0.21428571428571427
2024-06-18,SKU003,50,0,0,100.0,1,6,2024,18,0,0,69.0,54.0,46.0,74.0,65.14285714285714,58.57142857142857,14.438704598273002,1,0.21428571428571427
2024-06-19,SKU003,56,0,0,100.0,2,6,2024,19,0,0,50.0,83.0,36.0,57.0,64.57142857142857,58.857142857142854,15.020620746794952,2,0.21428571428571427
2024-06-20,SKU003,79,0,0,100.0,3,6,2024,20,0,0,56.0,61.0,42.0,61.0,60.714285714285715,60.285714285714285,12.802529511965997,3,0.21428571428571427
2024-06-21,SKU003,86,0,0,100.0,4,6,2024,21,0,0,79.0,64.0,70.0,90.0,63.285714285714285,62.92857142857143,14.556948921554989,4,0.21428571428571427
2024-06-22,SKU003,54,0,0,100.0,5,6,2024,22,1,0,86.0,82.0,41.0,118.0,66.42857142857143,64.07142857142857,16.91997973656334,5,0.21428571428571427
2024-06-23,SKU003,50,0,0,100.0,6,6,2024,23,1,0,54.0,43.0,84.0,85.0,62.42857142857143,65.0,15.90447675820804,6,0.21428571428571427
2024-06-24,SKU003,50,0,0,100.0,0,6,2024,24,0,0,50.0,69.0,45.0,84.0,63.42857142857143,62.57142857142857,14.649882170824673,7,0.21428571428571427
2024-06-25,SKU003,44,0,0,100.0,1,6,2024,25,0,0,50.0,50.0,54.0,86.0,60.714285714285715,62.92857142857143,15.195550727260933,8,0.21428571428571427
2024-06-26,SKU003,52,0,0,100.0,2,6,2024,26,0,0,44.0,56.0,83.0,63.0,59.857142857142854,62.214285714285715,16.04606464140627,9,0.21428571428571427
2024-06-27,SKU003,108,1,25,75.0,3,6,2024,27,0,0,52.0,79.0,61.0,83.0,59.285714285714285,60.0,16.275895118387805,9,0.21428571428571427
2024-06-28,SKU003,66,1,25,75.0,4,6,2024,28,0,0,108.0,86.0,64.0,134.0,63.42857142857143,63.357142857142854,23.99206217937605,9,0.21428571428571427
2024-06-29,SKU003,86,1,10,90.0,5,6,2024,29,1,0,66.0,54.0,82.0,73.0,60.57142857142857,63.5,21.96100440065783,9,0.21428571428571427
2024-06-30,SKU003,55,0,0,100.0,6,6,2024,30,1,0,86.0,50.0,43.0,76.0,65.14285714285714,63.785714285714285,23.632100847706916,10,0.21428571428571427
2024-07-01,SKU003,59,0,0,100.0,0,7,2024,1,0,0,55.0,50.0,69.0,63.0,65.85714285714286,64.64285714285714,23.169150260843047,11,0.21428571428571427
2024-07-02,SKU003,48,0,0,100.0,1,7,2024,2,0,0,59.0,44.0,50.0,46.0,67.14285714285714,63.92857142857143,22.378773956799417,12,0.21428571428571427
2024-07-03,SKU003,41,0,0,100.0,2,7,2024,3,0,0,48.0,52.0,56.0,36.0,67.71428571428571,63.785714285714285,21.731039902363058,13,0.21428571428571427
2024-07-04,SKU003,66,0,0,100.0,3,7,2024,4,0,0,41.0,108.0,79.0,42.0,66.14285714285714,62.714285714285715,23.39108499285266,0,0.21428571428571427
2024-07-05,SKU003,48,0,0,100.0,4,7,2024,5,0,0,66.0,66.0,86.0,70.0,60.142857142857146,61.785714285714285,14.599412904047059,1,0.21428571428571427
2024-07-06,SKU003,68,0,0,100.0,5,7,2024,6,1,0,48.0,86.0,54.0,41.0,57.57142857142857,59.07142857142857,14.976171549688939,2,0.21428571428571427
2024-07-07,SKU003,55,0,0,100.0,6,7,2024,7,1,0,68.0,55.0,50.0,84.0,55.0,60.07142857142857,9.99999999999988,3,0.21428571428571427
2024-07-08,SKU003,51,0,0,100.0,0,7,2024,8,0,0,55.0,59.0,50.0,45.0,55.0,60.42857142857143,9.99999999999988,4,0.21428571428571427
2024-07-09,SKU003,69,0,0,100.0,1,7,2024,9,0,0,51.0,48.0,44.0,54.0,53.857142857142854,60.5,9.923517041663596,5,0.21428571428571427
2024-07-10,SKU003,72,0,0,100.0,2,7,2024,10,0,0,69.0,41.0,52.0,83.0,56.857142857142854,62.285714285714285,10.97616465238147,6,0.21428571428571427
2024-07-11,SKU003,116,1,25,75.0,3,7,2024,11,0,0,72.0,66.0,108.0,61.0,61.285714285714285,63.714285714285715,9.690446940402737,6,0.21428571428571427
2024-07-12,SKU003,83,1,10,90.0,4,7,2024,12,0,0,116.0,48.0,66.0,64.0,68.42857142857143,64.28571428571429,23.01345362215432,6,0.21428571428571427
2024-07-13,SKU003,52,1,10,90.0,5,7,2024,13,1,0,83.0,68.0,86.0,82.0,73.42857142857143,65.5,21.593649860218527,6,0.21428571428571427
2024-07-14,SKU003,76,0,0,100.0,6,7,2024,14,1,0,52.0,55.0,55.0,43.0,71.14285714285714,63.07142857142857,23.06099572458927,7,0.21428571428571427
2024-07-15,SKU003,41,0,0,100.0,0,7,2024,15,0,0,76.0,51.0,59.0,69.0,74.14285714285714,64.57142857142857,21.95015999507806,8,0.21428571428571427
2024-07-16,SKU003,62,0,0,100.0,1,7,2024,16,0,0,41.0,69.0,48.0,50.0,72.71428571428571,63.285714285714285,23.942391176281795,9,0.21428571428571427
2024-07-17,SKU003,75,0,0,100.0,2,7,2024,17,0,0,62.0,72.0,41.0,56.0,71.71428571428571,64.28571428571429,24.26736001102639,10,0.21428571428571427
2024-07-18,SKU003,76,0,0,100.0,3,7,2024,18,0,0,75.0,116.0,66.0,79.0,72.14285714285714,66.71428571428571,24.299715851758258,11,0.21428571428571427
2024-07-19,SKU003,56,0,0,100.0,4,7,2024,19,0,0,76.0,83.0,48.0,86.0,66.42857142857143,67.42857142857143,15.30639455540442,12,0.21428571428571427
2024-07-20,SKU003,79,0,0,100.0,5,7,2024,20,1,0,56.0,52.0,68.0,54.0,62.57142857142857,68.0,13.75811448875584,13,0.21428571428571427
2024-07-21,SKU003,59,0,0,100.0,6,7,2024,21,1,0,79.0,76.0,55.0,50.0,66.42857142857143,68.78571428571429,14.081396034687545,0,0.21428571428571427
2024-07-22,SKU003,53,0,0,100.0,0,7,2024,22,0,0,59.0,41.0,51.0,50.0,64.0,69.07142857142857,13.613718571108066,1,0.21428571428571427
2024-07-23,SKU003,72,0,0,100.0,1,7,2024,23,0,0,53.0,62.0,69.0,44.0,65.71428571428571,69.21428571428571,10.672617387724605,2,0.21428571428571427
2024-07-24,SKU003,48,0,0,100.0,2,7,2024,24,0,0,72.0,75.0,72.0,52.0,67.14285714285714,69.42857142857143,10.761483346152788,3,0.21428571428571427
2024-07-25,SKU003,77,1,25,75.0,3,7,2024,25,0,0,48.0,76.0,116.0,108.0,63.285714285714285,67.71428571428571,12.21630448368468,3,0.21428571428571427
2024-07-26,SKU003,97,1,15,85.0,4,7,2024,26,0,0,77.0,56.0,83.0,66.0,63.42857142857143,64.92857142857143,12.394315133118361,3,0.21428571428571427
2024-07-27,SKU003,75,1,15,85.0,5,7,2024,27,1,0,97.0,79.0,52.0,86.0,69.28571428571429,65.92857142857143,17.09497280600632,3,0.21428571428571427
2024-07-28,SKU003,89,0,0,100.0,6,7,2024,28,1,0,75.0,59.0,76.0,55.0,68.71428571428571,67.57142857142857,16.78009024324449,4,0.21428571428571427
2024-07-29,SKU003,57,0,0,100.0,0,7,2024,29,0,0,89.0,53.0,41.0,59.0,73.0,68.5,17.691806012954167,5,0.21428571428571427
2024-07-30,SKU003,63,0,0,100.0,1,7,2024,30,0,0,57.0,72.0,62.0,48.0,73.57142857142857,69.64285714285714,16.988791823406657,6,0.21428571428571427
2024-07-31,SKU003,59,0,0,100.0,2,7,2024,31,0,0,63.0,48.0,75.0,41.0,72.28571428571429,69.71428571428571,17.461522324951023,7,0.21428571428571427
2024-08-01,SKU003,70,0,0,100.0,3,8,2024,1,0,0,59.0,77.0,76.0,66.0,73.85714285714286,68.57142857142857,15.269016246728489,8,0.21428571428571427
2024-08-02,SKU003,60,0,0,100.0,4,8,2024,2,0,0,70.0,97.0,56.0,48.0,72.85714285714286,68.14285714285714,15.25809699174589,9,0.21428571428571427
2024-08-03,SKU003,62,0,0,100.0,5,8,2024,3,1,0,60.0,75.0,79.0,68.0,67.57142857142857,68.42857142857143,11.428869043743905,10,0.21428571428571427
2024-08-04,SKU003,71,0,0,100.0,6,8,2024,4,1,0,62.0,89.0,59.0,55.0,65.71428571428571,67.21428571428571,11.071198154284309,11,0.21428571428571427
2024-08-05,SKU003,48,0,0,100.0,0,8,2024,5,0,0,71.0,57.0,53.0,51.0,63.142857142857146,68.07142857142857,5.398412465054546,12,0.21428571428571427
2024-08-06,SKU003,72,0,0,100.0,1,8,2024,6,0,0,48.0,63.0,72.0,69.0,61.857142857142854,67.71428571428571,7.690439333539795,13,0.21428571428571427
2024-08-07,SKU003,96,0,0,100.0,2,8,2024,7,0,0,72.0,59.0,48.0,72.0,63.142857142857146,67.71428571428571,8.610624666239744,0,0.21428571428571427
2024-08-08,SKU003,93,1,25,75.0,3,8,2024,8,0,0,96.0,70.0,77.0,116.0,68.42857142857143,71.14285714285714,14.785771796529525,0,0.21428571428571427
2024-08-09,SKU003,66,1,15,85.0,4,8,2024,9,0,0,93.0,60.0,97.0,83.0,71.71428571428571,72.28571428571429,17.499659860640044,0,0.21428571428571427
2024-08-10,SKU003,147,1,15,85.0,5,8,2024,10,1,0,66.0,62.0,75.0,52.0,72.57142857142857,70.07142857142857,16.96915970083322,0,0.21428571428571427
2024-08-11,SKU003,109,0,0,100.0,6,8,2024,11,1,0,147.0,71.0,89.0,76.0,84.71428571428571,75.21428571428571,31.946383654044983,1,0.21428571428571427
2024-08-12,SKU003,62,0,0,100.0,0,8,2024,12,0,0,109.0,48.0,57.0,41.0,90.14285714285714,76.64285714285714,32.45216259577876,2,0.21428571428571427
2024-08-13,SKU003,51,0,0,100.0,1,8,2024,13,0,0,62.0,72.0,63.0,62.0,92.14285714285714,77.0,29.74014442594716,3,0.21428571428571427
2024-08-14,SKU003,86,0,0,100.0,2,8,2024,14,0,0,51.0,96.0,59.0,75.0,89.14285714285714,76.14285714285714,32.99206253746794,4,0.21428571428571427
2024-08-15,SKU003,58,0,0,100.0,3,8,2024,15,0,0,86.0,93.0,70.0,76.0,87.71428571428571,78.07142857142857,32.86190441688927,5,0.21428571428571427
2024-08-16,SKU003,84,0,0,100.0,4,8,2024,16,0,0,58.0,66.0,60.0,56.0,82.71428571428571,77.21428571428571,34.54327858264323,6,0.21428571428571427
2024-08-17,SKU003,82,0,0,100.0,5,8,2024,17,1,0,84.0,147.0,62.0,79.0,85.28571428571429,78.92857142857143,33.75260131068566,7,0.21428571428571427
2024-08-18,SKU003,99,0,0,100.0,6,8,2024,18,1,0,82.0,109.0,71.0,59.0,76.0,80.35714285714286,20.14116845336111,8,0.21428571428571427
2024-08-19,SKU003,84,0,0,100.0,0,8,2024,19,0,0,99.0,62.0,48.0,53.0,74.57142857142857,82.35714285714286,17.60546451964227,9,0.21428571428571427
2024-08-20,SKU003,66,0,0,100.0,1,8,2024,20,0,0,84.0,51.0,72.0,72.0,77.71428571428571,84.92857142857143,16.938263249364276,10,0.21428571428571427
2024-08-21,SKU003,99,0,0,100.0,2,8,2024,21,0,0,66.0,86.0,96.0,48.0,79.85714285714286,84.5,13.618964368710035,11,0.21428571428571427
2024-08-22,SKU003,95,1,15,85.0,3,8,2024,22,0,0,99.0,58.0,93.0,77.0,81.71428571428571,84.71428571428571,15.370038882127098,11,0.21428571428571427
2024-08-23,SKU003,129,1,20,80.0,4,8,2024,23,0,0,95.0,84.0,66.0,97.0,87.0,84.85714285714286,11.803954139750727,11,0.21428571428571427
2024-08-24,SKU003,101,1,25,75.0,5,8,2024,24,1,0,129.0,82.0,147.0,75.0,93.42857142857143,89.35714285714286,19.5861953329138,11,0.21428571428571427
2024-08-25,SKU003,120,0,0,100.0,6,8,2024,25,1,0,101.0,99.0,109.0,89.0,96.14285714285714,86.07142857142857,19.04755952371671,12,0.21428571428571427
2024-08-26,SKU003,88,0,0,100.0,0,8,2024,26,0,0,120.0,84.0,62.0,57.0,99.14285714285714,86.85714285714286,21.1142019458357,13,0.21428571428571427
2024-08-27,SKU003,74,0,0,100.0,1,8,2024,27,0,0,88.0,66.0,51.0,63.0,99.71428571428571,88.71428571428571,20.685858983971883,0,0.21428571428571427
2024-08-28,SKU003,72,0,0,100.0,2,8,2024,28,0,0,74.0,99.0,86.0,59.0,100.85714285714286,90.35714285714286,18.631770102243795,1,0.21428571428571427
2024-08-29,SKU003,96,0,0,100.0,3,8,2024,29,0,0,72.0,95.0,58.0,70.0,97.0,89.35714285714286,21.633307652784115,2,0.21428571428571427
2024-08-30,SKU003,71,0,0,100.0,4,8,2024,30,0,0,96.0,129.0,84.0,60.0,97.14285714285714,92.07142857142857,21.621197711417338,3,0.21428571428571427
2024-08-31,SKU003,102,0,0,100.0,5,8,2024,31,1,0,71.0,101.0,82.0,62.0,88.85714285714286,91.14285714285714,18.224786888818837,4,0.21428571428571427
2024-09-01,SKU003,90,0,0,100.0,6,9,2024,1,1,0,102.0,120.0,99.0,71.0,89.0,92.57142857142857,18.33939293797205,5,0.21428571428571427
2024-09-02,SKU003,48,0,0,100.0,0,9,2024,2,0,0,90.0,88.0,84.0,48.0,84.71428571428571,91.92857142857143,12.446074156326036,6,0.21428571428571427
2024-09-03,SKU003,77,0,0,100.0,1,9,2024,3,0,0,48.0,74.0,66.0,72.0,79.0,89.35714285714286,18.43004792903888,7,0.21428571428571427
2024-09-04,SKU003,60,0,0,100.0,2,9,2024,4,0,0,77.0,72.0,99.0,96.0,79.42857142857143,90.14285714285714,18.329003817785207,8,0.21428571428571427
2024-09-05,SKU003,93,1,25,75.0,3,9,2024,5,0,0,60.0,96.0,95.0,93.0,77.71428571428571,87.35714285714286,19.652941134550286,8,0.21428571428571427
2024-09-06,SKU003,105,1,25,75.0,4,9,2024,6,0,0,93.0,71.0,129.0,66.0,77.28571428571429,87.21428571428571,19.215569084419503,8,0.21428571428571427
2024-09-07,SKU003,100,1,10,90.0,5,9,2024,7,1,0,105.0,102.0,101.0,147.0,82.14285714285714,85.5,21.520754102560197,8,0.21428571428571427
2024-09-08,SKU003,65,0,0,100.0,6,9,2024,8,1,0,100.0,90.0,120.0,109.0,81.85714285714286,85.42857142857143,21.224424385037977,9,0.21428571428571427
2024-09-09,SKU003,78,0,0,100.0,0,9,2024,9,0,0,65.0,48.0,88.0,62.0,78.28571428571429,81.5,21.723369027495835,10,0.21428571428571427
2024-09-10,SKU003,65,0,0,100.0,1,9,2024,10,0,0,78.0,77.0,74.0,51.0,82.57142857142857,80.78571428571429,17.251638983558983,11,0.21428571428571427
2024-09-11,SKU003,73,0,0,100.0,2,9,2024,11,0,0,65.0,60.0,72.0,86.0,80.85714285714286,80.14285714285714,18.45199692380731,12,0.21428571428571427
2024-09-12,SKU003,80,0,0,100.0,3,9,2024,12,0,0,73.0,93.0,96.0,58.0,82.71428571428571,80.21428571428571,16.560135725231834,13,0.21428571428571427
2024-09-13,SKU003,51,0,0,100.0,4,9,2024,13,0,0,80.0,105.0,71.0,84.0,80.85714285714286,79.07142857142857,15.931400560199593,0,0.21428571428571427
2024-09-14,SKU003,97,0,0,100.0,5,9,2024,14,1,0,51.0,100.0,102.0,82.0,73.14285714285714,77.64285714285714,15.356090772378455,1,0.21428571428571427
2024-09-15,SKU003,82,0,0,100.0,6,9,2024,15,1,0,97.0,65.0,90.0,99.0,72.71428571428571,77.28571428571429,14.499589485157783,2,0.21428571428571427
2024-09-16,SKU003,69,0,0,100.0,0,9,2024,16,0,0,82.0,78.0,48.0,84.0,75.14285714285714,76.71428571428571,14.415600015591686,3,0.21428571428571427
2024-09-17,SKU003,84,0,0,100.0,1,9,2024,17,0,0,69.0,65.0,77.0,66.0,73.85714285714286,78.21428571428571,14.519281105121108,4,0.21428571428571427
2024-09-18,SKU003,73,0,0,100.0,2,9,2024,18,0,0,84.0,73.0,60.0,99.0,76.57142857142857,78.71428571428571,14.362649974350752,5,0.21428571428571427
2024-09-19,SKU003,101,1,15,85.0,3,9,2024,19,0,0,73.0,80.0,93.0,95.0,76.57142857142857,79.64285714285714,14.362649974350752,5,0.21428571428571427
2024-09-20,SKU003,134,1,25,75.0,4,9,2024,20,0,0,101.0,51.0,105.0,129.0,79.57142857142857,80.21428571428571,17.125586538443525,5,0.21428571428571427
2024-09-21,SKU003,93,1,10,90.0,5,9,2024,21,1,0,134.0,97.0,100.0,101.0,91.42857142857143,82.28571428571429,22.066997551828084,5,0.21428571428571427
2024-09-22,SKU003,105,0,0,100.0,6,9,2024,22,1,0,93.0,82.0,65.0,120.0,90.85714285714286,81.78571428571429,21.950159995078153,6,0.21428571428571427
2024-09-23,SKU003,95,0,0,100.0,0,9,2024,23,0,0,105.0,69.0,78.0,88.0,94.14285714285714,84.64285714285714,22.124108806372213,7,0.21428571428571427
2024-09-24,SKU003,84,0,0,100.0,1,9,2024,24,0,0,95.0,84.0,65.0,74.0,97.85714285714286,85.85714285714286,19.187049203638992,8,0.21428571428571427
2024-09-25,SKU003,78,0,0,100.0,2,9,2024,25,0,0,84.0,73.0,73.0,72.0,97.85714285714286,87.21428571428571,19.187049203638992,9,0.21428571428571427
2024-09-26,SKU003,73,0,0,100.0,3,9,2024,26,0,0,78.0,101.0,80.0,96.0,98.57142857142857,87.57142857142857,18.173764450045038,10,0.21428571428571427
2024-09-27,SKU003,59,0,0,100.0,4,9,2024,27,0,0,73.0,134.0,51.0,71.0,94.57142857142857,87.07142857142857,20.484605137006024,11,0.21428571428571427
2024-09-28,SKU003,76,0,0,100.0,5,9,2024,28,1,0,59.0,93.0,97.0,102.0,83.85714285714286,87.64285714285714,15.410262505103363,12,0.21428571428571427
2024-09-29,SKU003,79,0,0,100.0,6,9,2024,29,1,0,76.0,105.0,82.0,90.0,81.42857142857143,86.14285714285714,15.064938796835012,13,0.21428571428571427
2024-09-30,SKU003,80,0,0,100.0,0,9,2024,30,0,0,79.0,95.0,69.0,48.0,77.71428571428571,85.92857142857143,10.919619738713358,0,0.21428571428571427
2024-10-01,SKU003,59,0,0,100.0,1,10,2024,1,0,0,80.0,84.0,84.0,77.0,75.57142857142857,86.71428571428571,8.059303999253515,1,0.21428571428571427
2024-10-02,SKU003,69,0,0,100.0,2,10,2024,2,0,0,59.0,78.0,73.0,60.0,72.0,84.92857142857143,9.165151389911799,2,0.21428571428571427
2024-10-03,SKU003,147,1,25,75.0,3,10,2024,3,0,0,69.0,73.0,101.0,93.0,70.71428571428571,84.64285714285714,8.807464366742026,2,0.21428571428571427
2024-10-04,SKU003,87,1,15,85.0,4,10,2024,4,0,0,147.0,59.0,134.0,105.0,81.28571428571429,87.92857142857143,30.26942508932238,2,0.21428571428571427
2024-10-05,SKU003,124,1,25,75.0,5,10,2024,5,1,0,87.0,76.0,93.0,100.0,85.28571428571429,84.57142857142857,28.639799148005558,2,0.21428571428571427
2024-10-06,SKU003,66,0,0,100.0,6,10,2024,6,1,0,124.0,79.0,105.0,65.0,92.14285714285714,86.78571428571429,31.63557370760849,3,0.21428571428571427
2024-10-07,SKU003,79,0,0,100.0,0,10,2024,7,0,0,66.0,80.0,95.0,78.0,90.28571428571429,84.0,32.89232071327238,4,0.21428571428571427
2024-10-08,SKU003,101,0,0,100.0,1,10,2024,8,0,0,79.0,59.0,84.0,65.0,90.14285714285714,82.85714285714286,32.94656568560972,5,0.21428571428571427
2024-10-09,SKU003,65,0,0,100.0,2,10,2024,9,0,0,101.0,69.0,78.0,73.0,96.14285714285714,84.07142857142857,30.024593094265192,6,0.21428571428571427
2024-10-10,SKU003,77,0,0,100.0,3,10,2024,10,0,0,65.0,147.0,73.0,80.0,95.57142857142857,83.14285714285714,30.65864284263717,7,0.21428571428571427
